data_ID,video_ID,loop,distance,velocity,ANGLE
13,b1c2a5,0,0.01616,2.02,0
13,b1c2a5,0,0.048496674,6.062084264,669.3606548
13,b1c2a5,0,0.01616,2.02,0
14,b1c2a2,0,0.081838283,10.22978534,10.10518248
14,b1c2a2,0,0.08183436,10.22929504,0
14,b1c2a2,0,0.057864938,7.233117223,14.78629891
14,b1c2a2,0,0,0,0
14,b1c2a2,0,0.071775546,8.971943269,0
14,b1c2a2,0,0.148793053,18.59913157,8.411142698
14,b1c2a2,0,0.03931431,4.914288796,25.85331937
14,b1c2a2,0,0.102760774,12.84509671,29.47520754
14,b1c2a2,0,0.144436667,18.05458335,17.9883231
14,b1c2a2,0,0.326562554,40.82031926,6.956685202
14,b1c2a2,0,0.32809338,41.0116725,7.645989239
14,b1c2a2,0,0.066175845,8.271980661,7.662479223
14,b1c2a2,0,0.057864938,7.233117223,21.19828968
14,b1c2a2,0,0.066174633,8.271829099,10.71933122
14,b1c2a2,1,0,0,0
14,b1c2a2,1,0.229220249,28.65253108,0
14,b1c2a2,1,0.039310228,4.913778499,27.43168416
14,b1c2a2,1,0.04815,6.01875,18.13567949
14,b1c2a2,1,0.107657729,13.45721612,0
14,b1c2a2,1,0.057869098,7.233637246,8.87577102
14,b1c2a2,0,0.0321,4.0125,0
15,b1c2a3,0,0.113455289,14.18191107,14.35323291
15,b1c2a3,0,0.235885862,29.48573278,13.0660809
15,b1c2a3,0,0.143553328,17.94416602,11.27898462
15,b1c2a3,0,0.045396255,5.674531919,159.8533297
15,b1c2a3,0,0.066175845,8.271980661,137.5067961
15,b1c2a3,0,0.113488517,14.18606464,0
15,b1c2a3,0,0.066175845,8.271980661,7.709956058
15,b1c2a3,1,0.304525231,38.06565382,12.84503865
15,b1c2a3,1,0.163673623,20.45920294,59.5331139
15,b1c2a3,1,0.466551111,58.31888892,13.66158176
15,b1c2a3,1,0.102765459,12.84568235,0
15,b1c2a3,1,0.07355034,9.193792488,0
15,b1c2a3,1,0.035888891,4.48611138,312.5382232
15,b1c2a3,0,0.057869098,7.233637246,0
15,b1c2a3,0,0.130390816,16.29885205,44.13067418
15,b1c2a3,0,0.08025,10.03125,4.738095007
15,b1c2a3,0,0.035888891,4.48611138,12.10870313
15,b1c2a3,0,0.03931431,4.914288796,9.812699542
15,b1c2a3,0,0.022698128,2.83726596,353.3508643
16,b5c1a1,0,0.486542233,60.81777907,13.17930717
16,b5c1a1,0,0.420436451,52.55455633,14.4804459
16,b5c1a1,0,0.422888516,52.86106451,12.31609254
16,b5c1a1,0,0.265125393,33.14067415,19.05526002
16,b5c1a1,0,0.106641548,13.33019346,26.2004928
16,b5c1a1,0,0.190215488,23.77693594,0
16,b5c1a1,0,0.259211509,32.40143867,39.46513317
16,b5c1a1,0,0.071889585,8.986198185,0
16,b5c1a1,0,0.106629487,13.32868588,16.49786183
16,b5c1a1,0,0.045466966,5.683370754,7.945433618
16,b5c1a1,0,0.115918474,14.48980919,0
16,b5c1a1,0,0.07875926,9.844907551,0
16,b5c1a1,0,0.078751095,9.843886904,0
16,b5c1a1,0,0.045466966,5.683370754,0
16,b5c1a1,0,0.09645,12.05625,100.5449839
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.071889585,8.986198185,115.1657825
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.03216,4.02,301.8598112
16,b5c1a1,0,0.045466966,5.683370754,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.03215,4.01875,8.04403502
16,b5c1a1,0,0.03215,4.01875,8.044035461
16,b5c1a1,0,0.045474038,5.684254706,249.2984431
16,b5c1a1,0,0.07189853,8.987316236,152.6687241
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.03215,4.01875,302.2075606
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.0643,8.0375,152.914602
16,b5c1a1,0,0,0,0
16,b5c1a1,0,0.136412683,17.05158543,26.31126826
17,b5c1a2,0,0.194952539,24.36906739,17.15821143
17,b5c1a2,0,0.045325545,5.665693084,38.5673855
17,b5c1a2,0,0.244085528,30.51069101,4.880009476
17,b5c1a2,0,0.575116688,71.88958602,2.900070634
17,b5c1a2,0,0.545791833,68.22397913,0
17,b5c1a2,0,0.277553059,34.69413238,5.171421582
17,b5c1a2,0,0.03205,4.00625,131.5142173
17,b5c1a2,0,0.03205,4.00625,145.5906619
17,b5c1a2,0,0.477534245,59.69178061,6.122035012
17,b5c1a2,0,0.111024457,13.8780571,8.69668254
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0.03205,4.00625,132.8805789
17,b5c1a2,0,0.115557918,14.4447398,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0.03205,4.00625,131.544105
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0.071665979,8.958247335,0
17,b5c1a2,0,0.0641,8.0125,64.36600647
17,b5c1a2,0,0.03205,4.00625,130.2253557
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0.03205,4.00625,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
17,b5c1a2,0,0,0,0
18,b5c4a1,0,0.071777782,8.97222276,147.4917561
18,b5c4a1,0,0.0321,4.0125,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.0321,4.0125,0
18,b5c4a1,0,0.0321,4.0125,340.6161948
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.0642,8.025,169.609033
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.071777782,8.97222276,0
18,b5c4a1,0,0.771120498,96.39006229,0
18,b5c4a1,0,0.132361392,16.545174,32.3273972
18,b5c4a1,0,0.466353096,58.29413697,0
18,b5c4a1,0,0.304544204,38.06802552,0
18,b5c4a1,0,0.481542,60.19275,0
18,b5c4a1,0,0.377111751,47.13896883,16.45407405
18,b5c4a1,0,0.0642,8.025,153.3943745
18,b5c4a1,0,0.172873075,21.60913439,0
18,b5c4a1,0,0.055610379,6.951297316,0
18,b5c4a1,0,0.555114672,69.38933398,0
18,b5c4a1,0,0.294210088,36.77626105,0
18,b5c4a1,0,0.1284,16.05,71.15300132
18,b5c4a1,0,0.09631,12.03875,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.06421,8.02625,140.3882484
18,b5c4a1,0,0.0321,4.0125,0
18,b5c4a1,0,0.101512276,12.68903445,6.041802442
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.16051,20.06375,55.97017587
18,b5c4a1,0,0.115738196,14.46727449,76.87456441
18,b5c4a1,0,0.0321,4.0125,282.1643829
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.0321,4.0125,282.1655208
18,b5c4a1,0,0.0642,8.025,141.7544228
18,b5c4a1,0,0.03211,4.01375,282.9738548
18,b5c4a1,0,0.03211,4.01375,282.0752464
18,b5c4a1,0,0,0,0
18,b5c4a1,0,0.078628621,9.828577593,0
19,b5c4a2,0,0.09645,12.05625,5.161395426
19,b5c4a2,0,0.120307648,15.03845602,7.196644383
19,b5c4a2,0,0.246957949,30.86974363,20.2450061
19,b5c4a2,0,0.17611106,22.01388248,0
19,b5c4a2,0,0.143788115,17.97351441,56.20624269
19,b5c4a2,0,0.045466966,5.683370754,5.570167125
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.06431,8.03875,140.5057782
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.03215,4.01875,266.1351134
19,b5c4a2,0,0.03215,4.01875,280.2989656
19,b5c4a2,0,0.03215,4.01875,267.2753109
19,b5c4a2,0,0.045474038,5.684254706,7.44396142
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.03216,4.02,281.5625152
19,b5c4a2,0,0.071889585,8.986198185,4.67444317
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.03215,4.01875,271.1578997
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.03215,4.01875,283.888904
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.09646,12.0575,5.317547309
19,b5c4a2,0,0.055685433,6.960679183,6.115470929
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.115924021,14.4905026,83.08449516
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.09646,12.0575,91.60031521
19,b5c4a2,0,0.03215,4.01875,275.5890321
19,b5c4a2,0,0.03216,4.02,275.505222
19,b5c4a2,0,0,0,0
19,b5c4a2,0,0.045466966,5.683370754,180.8608658
19,b5c4a2,0,0.045466966,5.683370754,181.7569016
19,b5c4a2,0,0.136407969,17.05099617,6.872928962
20,b5c6a1,0,0.045474038,5.684254706,239.7203275
20,b5c6a1,0,0.03215,4.01875,317.9078357
20,b5c6a1,0,0.03215,4.01875,317.2444338
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.03216,4.02,317.1477501
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.03216,4.02,317.8070178
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.045474038,5.684254706,239.7265357
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.03216,4.02,318.26752
20,b5c6a1,0,0.03216,4.02,317.6089712
20,b5c6a1,0,0.055691208,6.961400946,0
20,b5c6a1,0,0.06431,8.03875,157.9905611
20,b5c6a1,0,0.03215,4.01875,317.0166705
20,b5c6a1,0,0.03215,4.01875,316.3601799
20,b5c6a1,0,0.03215,4.01875,317.0166705
20,b5c6a1,0,0.0643,8.0375,158.0172684
20,b5c6a1,0,0.09645,12.05625,15.7605815
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.06431,8.03875,159.5557482
20,b5c6a1,0,0.06431,8.03875,158.895855
20,b5c6a1,0,0.06431,8.03875,159.5557482
20,b5c6a1,0,0.570643082,71.33038524,0
20,b5c6a1,0,0.486558753,60.81984414,0
20,b5c6a1,0,0.167067848,20.88348095,0
20,b5c6a1,0,0.096456667,12.05708337,0
20,b5c6a1,0,0.115932341,14.49154263,0
20,b5c6a1,0,0.51543365,64.42920623,18.65875736
20,b5c6a1,0,0.132574823,16.57185293,16.96129701
20,b5c6a1,0,0.045466966,5.683370754,8.417902492
20,b5c6a1,0,0.176101931,22.01274137,0
20,b5c6a1,0,0.03215,4.01875,286.2390408
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.045466966,5.683370754,186.9241844
20,b5c6a1,0,0.078763343,9.845417875,0
20,b5c6a1,0,0,0,0
20,b5c6a1,0,0.045474038,5.684254706,8.432752589
20,b5c6a1,0,0.03215,4.01875,307.5392165
20,b5c6a1,0,0.640637914,80.07973921,0
20,b5c6a1,0,0.337213974,42.15174679,0
20,b5c6a1,0,0.115926794,14.49084927,0
21,b5c8a1,0,0.06451,8.06375,142.9722173
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0.09676,12.095,0
21,b5c8a1,0,0.03225,4.03125,328.2136262
21,b5c8a1,0,0.06451,8.06375,140.4823176
21,b5c8a1,0,0.411790566,51.47382073,7.802941206
21,b5c8a1,0,1.91879592,239.8494899,2.385508038
21,b5c8a1,0,0.908847147,113.6058934,5.740086497
21,b5c8a1,0,0.449190527,56.14881584,4.64636702
21,b5c8a1,0,0.072202649,9.025331105,8.257548259
21,b5c8a1,0,0.16127,20.15875,76.06465793
21,b5c8a1,0,0.03225,4.03125,378.5816364
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0.116320634,14.54007931,0
21,b5c8a1,0,0.188085932,23.51074146,21.4787462
21,b5c8a1,0,0.03226,4.0325,377.949873
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0.03225,4.03125,378.0680837
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0.0645,8.0625,8.78366317
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0,0,0
21,b5c8a1,0,0.055887521,6.985940121,0
22,b5c8a2,0,0.0788899,9.861237483,21.46492245
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.132783404,16.59792551,0
22,b5c8a2,0,0.072010333,9.001291661,19.62618947
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.132783404,16.59792551,75.49551712
22,b5c8a2,0,1.334061874,166.7577343,0
22,b5c8a2,0,0.06441,8.05125,123.5326382
22,b5c8a2,0,0.116120939,14.51511739,0
22,b5c8a2,0,0.12882,16.1025,60.67744894
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.907457056,113.4321319,0
22,b5c8a2,1,0.136634244,17.07928044,20.6507589
22,b5c8a2,1,0.045551819,5.693977356,147.1989164
22,b5c8a2,1,0.10183799,12.72974875,0
22,b5c8a2,1,0.282599438,35.32492969,0
22,b5c8a2,1,0.101834828,12.72935344,62.39651464
22,b5c8a2,1,0.06441,8.05125,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.06441,8.05125,102.7066419
22,b5c8a2,0,0.03221,4.02625,206.7275775
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.442740823,55.34260284,0
22,b5c8a2,0,0.47983631,59.97953878,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.06441,8.05125,89.70540741
22,b5c8a2,0,0.072014805,9.001850678,80.88603716
22,b5c8a2,0,0.140377194,17.54714921,0
22,b5c8a2,0,0,0,0
22,b5c8a2,0,0.0322,4.025,179.3427851
22,b5c8a2,0,0.078885817,9.860727185,8.229283591
22,b5c8a2,0,0.164210001,20.52625015,33.16567614
23,b5c8a3,0,0,0,0
23,b5c8a3,0,0.752168869,94.02110865,5.48933656
23,b5c8a3,0,0.482588769,60.32359618,7.48411304
23,b5c8a3,0,0.835261662,104.4077077,5.129948976
23,b5c8a3,0,0.944685854,118.0857317,4.359878129
23,b5c8a3,0,0.0321,4.0125,153.472081
23,b5c8a3,0,0.276146266,34.51828324,6.69735608
23,b5c8a3,0,0.70770204,88.46275505,3.124093109
23,b5c8a3,0,1.34827,168.53375,4.533526459
23,b5c8a3,0,0.44942,56.1775,12.5331456
23,b5c8a3,0,0.322614938,40.32686725,0
23,b5c8a3,0,1.12813615,141.0170188,0
23,b5c8a3,0,1.509121645,188.6402057,4.077993503
23,b5c8a3,0,0.636393521,79.5491901,0
23,b5c8a3,0,1.167197913,145.8997391,0
23,b5c8a3,0,0.744594904,93.07436305,10.6849529
23,b5c8a3,0,0.418555036,52.31937955,10.25028533
23,b5c8a3,0,0.132351691,16.54396132,0
23,b5c8a3,0,0.12841,16.05125,72.37900637
23,b5c8a3,0,0.0321,4.0125,288.1165525
23,b5c8a3,0,0.055598831,6.949853865,15.30836513
23,b5c8a3,0,0.055598831,6.949853865,0
23,b5c8a3,0,0,0,0
23,b5c8a3,0,0.071786726,8.973340811,0
23,b5c8a3,0,0.0321,4.0125,287.6926634
23,b5c8a3,0,0.045396255,5.674531919,10.25643977
23,b5c8a3,0,0.055598831,6.949853865,0
23,b5c8a3,0,0.045403327,5.675415871,89.48404691
23,b5c8a3,0,0.071786726,8.973340811,16.57863708
23,b5c8a3,0,0.090792511,11.34906384,11.42341028
23,b5c8a3,0,0,0,0
23,b5c8a3,0,0.0321,4.0125,247.4825105
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.120096512,15.012064,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.0963,12.0375,0
24,b5c9a1,0,0.0963,12.0375,5.560343869
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.0321,4.0125,169.5067831
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.0321,4.0125,169.5080118
24,b5c9a1,0,0.071777782,8.97222276,4.824414931
24,b5c9a1,0,0.071777782,8.97222276,8.550170991
24,b5c9a1,0,0.03209,4.01125,5.644203563
24,b5c9a1,0,0.0321,4.0125,173.012676
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.0321,4.0125,174.2181835
24,b5c9a1,0,0.0642,8.025,86.391757
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.0321,4.0125,5.691055215
24,b5c9a1,0,0.0321,4.0125,176.3579446
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.03209,4.01125,176.4144381
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.03209,4.01125,177.3451436
24,b5c9a1,0,0.0321,4.0125,5.669020403
24,b5c9a1,0,0.0321,4.0125,5.669062709
24,b5c9a1,0,0.0321,4.0125,178.6758695
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.090792511,11.34906384,0
24,b5c9a1,0,0.0321,4.0125,177.812396
24,b5c9a1,0,0.03209,4.01125,177.8693653
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.06419,8.02375,89.61833398
24,b5c9a1,0,0.0321,4.0125,177.812396
24,b5c9a1,0,0.0321,4.0125,178.7431285
24,b5c9a1,0,0.120107202,15.01340026,6.488045751
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.07177331,8.971663812,93.66680262
24,b5c9a1,0,0.045389185,5.673648104,154.7086365
24,b5c9a1,0,0.078624539,9.828067349,7.31802815
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.071777782,8.97222276,0
24,b5c9a1,0,0,0,0
24,b5c9a1,0,0.115729876,14.46623445,6.331523593
24,b5c9a1,0,0.1284,16.05,46.79135732
24,b5c9a1,0,0.0642,8.025,94.03389951
25,b5c9a2,0,0.101676714,12.70958921,73.75341708
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.045466966,5.683370754,185.8308695
25,b5c9a2,0,0.03215,4.01875,240.8237841
25,b5c9a2,0,0.218060756,27.25759444,0
25,b5c9a2,0,0.935209585,116.9011981,0
25,b5c9a2,0,0.227358872,28.41985898,0
25,b5c9a2,0,0.101676714,12.70958921,0
25,b5c9a2,0,0.173146047,21.64325591,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.106641548,13.33019346,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.07875926,9.844907551,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.03215,4.01875,188.3763258
25,b5c9a2,0,0.045466966,5.683370754,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.150813923,18.85174035,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0,0,0
25,b5c9a2,0,0.06431,8.03875,92.35936947
25,b5c9a2,0,0.03215,4.01875,184.3079647
26,b5c10a1,0,0.071791199,8.973899828,9.909236455
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.611627555,76.45344434,5.195067195
26,b5c10a1,0,0.30957467,38.69683373,7.51585318
26,b5c10a1,0,0.535251142,66.9063928,7.55845052
26,b5c10a1,0,0.732737306,91.59216326,6.365680506
26,b5c10a1,0,0.336691477,42.08643461,17.36205611
26,b5c10a1,0,0.41110244,51.38780505,10.08672393
26,b5c10a1,0,0.045403327,5.675415871,201.9659117
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.096313333,12.03916668,21.64842043
26,b5c10a1,0,0.06421,8.02625,130.2570881
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.0321,4.0125,260.1699584
26,b5c10a1,0,0.03211,4.01375,278.7951507
26,b5c10a1,0,0.055604605,6.950575628,13.85845335
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.071782255,8.972781846,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.0321,4.0125,261.3366218
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.0321,4.0125,260.5593106
26,b5c10a1,0,0.0321,4.0125,278.4465581
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.06421,8.02625,130.2189989
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0,0,0
26,b5c10a1,0,0.244488639,30.56107985,4.280175248
26,b5c10a1,0,0.0321,4.0125,269.2071506
27,b5c10a2,0,0.205192021,25.64900257,7.803444884
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.045325545,5.665693084,0
27,b5c10a2,0,0.0641,8.0125,9.666990106
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.115549598,14.44369975,8.03473496
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.090636947,11.3296184,8.502413246
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.03205,4.00625,9.751119862
27,b5c10a2,0,0.115549598,14.44369975,9.99779754
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.0641,8.0125,149.4655501
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.03204,4.005,299.4811648
27,b5c10a2,0,0.146849729,18.35621616,7.019632776
27,b5c10a2,0,0.045318474,5.66480927,0
27,b5c10a2,0,0.055506455,6.938306935,17.24634574
27,b5c10a2,0,0.175535951,21.94199388,16.21058282
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.045318474,5.66480927,0
27,b5c10a2,0,0.115549598,14.44369975,17.6406104
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.071661507,8.957688388,13.0018243
27,b5c10a2,0,0.090644019,11.33050232,8.400683096
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.03205,4.00625,273.8410418
27,b5c10a2,0,0.045311403,5.663925317,15.99370171
27,b5c10a2,0,0.055494908,6.936863484,0
27,b5c10a2,0,0.115544051,14.44300636,13.46468225
27,b5c10a2,0,0,0,0
27,b5c10a2,0,0.045318474,5.66480927,142.512607
28,b6c6a1,0,0.0641,8.0125,175.3432051
28,b6c6a1,0,0.09613,12.01625,8.246321423
28,b6c6a1,0,0.132123707,16.5154634,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.132126133,16.51576657,10.28922547
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.045325545,5.665693084,222.8937663
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.101332026,12.66650319,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.09615,12.01875,122.0978741
28,b6c6a1,0,0.09615,12.01875,122.8284442
28,b6c6a1,0,0.078530643,9.816330383,12.22964406
28,b6c6a1,0,0.1282,16.025,91.776449
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.03205,4.00625,368.2027998
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0.06409,8.01125,183.9521358
28,b6c6a1,0,0.071657035,8.957129318,148.3099731
28,b6c6a1,0,0.13215524,16.51940502,0
28,b6c6a1,0,0.143331957,17.91649467,0
28,b6c6a1,0,0.03205,4.00625,347.0084735
28,b6c6a1,0,0.045325545,5.665693084,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
28,b6c6a1,0,0,0,0
29,b6c7a1,0,0.322133342,40.26666774,11.41874531
29,b6c7a1,0,0.396408312,49.55103903,3.120513401
29,b6c7a1,0,0.246167712,30.77096402,0
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.139679786,17.4599732,42.59748457
29,b6c7a1,0,0.0641,8.0125,11.5048427
29,b6c7a1,0,0.032,4,11.48880617
29,b6c7a1,0,0.09614,12.0175,159.1097923
29,b6c7a1,0,0.071665979,8.958247335,151.7227549
29,b6c7a1,0,0.045290203,5.661275392,262.3687782
29,b6c7a1,0,0.0641,8.0125,0
29,b6c7a1,0,0.11997358,14.99669755,9.633847715
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.0641,8.0125,11.69956156
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.032,4,11.68353174
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.0641,8.0125,241.3616358
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.032,4,362.0221953
29,b6c7a1,0,0.0321,4.0125,11.73531585
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0,0,0
29,b6c7a1,0,0.160220005,20.02750062,18.21417812
29,b6c7a1,0,0.032,4,366.1702661
29,b6c7a1,0,0.032,4,367.1682384
29,b6c7a1,0,0.045290203,5.661275392,338.4354637
29,b6c7a1,0,0,0,0
30,b6c9a1,0,0.090651089,11.33138617,11.55663153
30,b6c9a1,0,0.045325545,5.665693084,0
30,b6c9a1,0,0.115549598,14.44369975,0
30,b6c9a1,0,0.644177127,80.52214082,4.765001314
30,b6c9a1,0,0.55418879,69.27359871,9.995011008
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0.06409,8.01125,140.3010098
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0.135967206,16.99590075,21.3582632
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0.045325545,5.665693084,185.7971473
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0.045325545,5.665693084,185.7989898
30,b6c9a1,0,0.03205,4.00625,283.3592185
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0.0641,8.0125,141.8622503
30,b6c9a1,0,0.09615,12.01875,96.66478194
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
30,b6c9a1,0,0,0,0
